[ 2012-10-05T12:49:21+08:00 ] /talent_pool/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:39:26+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ShowPageTrace Behavior [ RunTime:0.006967s ]
[ 2012-10-05T15:39:26+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_end ] --END-- [ RunTime:0.007365s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ route_check ] --START--
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run CheckRoute Behavior [ RunTime:0.003429s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ route_check ] --END-- [ RunTime:0.003776s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003174s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003479s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | NOTIC: [2048] Declaration of EnterpriseAction::mailbox() should be compatible with that of CommonUserAction::mailbox() EnterpriseAction.class.php 第 2 行.
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | NOTIC: [8] Undefined index: keyword CommonUserAction.class.php 第 238 行.
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | SQL: SHOW COLUMNS FROM `company` [ RunTime:0.018046s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | SQL: SELECT * FROM `company` WHERE ( `cname` LIKE '%%' )  [ RunTime:0.002211s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_template ] --START--
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run LocationTemplate Behavior [ RunTime:0.004658s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_template ] --END-- [ RunTime:0.005077s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | NOTIC: [8] Undefined variable: stat_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 76 行.
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | NOTIC: [8] Undefined variable: stat_com_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 77 行.
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | NOTIC: [8] Undefined variable: stat_tch_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 78 行.
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | NOTIC: [8] Undefined variable: stat_std_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 79 行.
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run ParseTemplate Behavior [ RunTime:0.044554s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_parse ] --END-- [ RunTime:0.044851s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run ContentReplace Behavior [ RunTime:0.002506s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run TokenBuild Behavior [ RunTime:0.002768s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002270s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run ShowRuntime Behavior [ RunTime:0.003064s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012680s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_end ] --START--
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Run ShowPageTrace Behavior [ RunTime:0.006985s ]
[ 2012-10-05T15:39:28+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/company | INFO: Tag[ view_end ] --END-- [ RunTime:0.007379s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ route_check ] --START--
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run CheckRoute Behavior [ RunTime:0.003124s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ route_check ] --END-- [ RunTime:0.003481s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002871s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003160s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | NOTIC: [2048] Declaration of EnterpriseAction::mailbox() should be compatible with that of CommonUserAction::mailbox() EnterpriseAction.class.php 第 2 行.
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | NOTIC: [8] Undefined index: keyword CommonUserAction.class.php 第 238 行.
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.019892s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | SQL: SELECT * FROM `student` WHERE ( `sname` LIKE '%%' )  [ RunTime:0.012797s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_template ] --START--
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run LocationTemplate Behavior [ RunTime:0.004059s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_template ] --END-- [ RunTime:0.004349s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | NOTIC: [8] Undefined variable: stat_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 76 行.
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | NOTIC: [8] Undefined variable: stat_com_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 77 行.
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | NOTIC: [8] Undefined variable: stat_tch_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 78 行.
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | NOTIC: [8] Undefined variable: stat_std_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 79 行.
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run ParseTemplate Behavior [ RunTime:0.055027s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_parse ] --END-- [ RunTime:0.055296s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run ContentReplace Behavior [ RunTime:0.002893s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run TokenBuild Behavior [ RunTime:0.002791s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001970s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run ShowRuntime Behavior [ RunTime:0.003092s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011564s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_end ] --START--
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Run ShowPageTrace Behavior [ RunTime:0.006690s ]
[ 2012-10-05T15:39:31+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/student | INFO: Tag[ view_end ] --END-- [ RunTime:0.009339s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ route_check ] --START--
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run CheckRoute Behavior [ RunTime:0.003227s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ route_check ] --END-- [ RunTime:0.003634s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002627s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002909s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [2048] Declaration of EnterpriseAction::mailbox() should be compatible with that of CommonUserAction::mailbox() EnterpriseAction.class.php 第 2 行.
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined index: keyword CommonUserAction.class.php 第 238 行.
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | SQL: SHOW COLUMNS FROM `teacher` [ RunTime:0.024538s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | SQL: SELECT * FROM `teacher` WHERE ( `tname` LIKE '%%' )  [ RunTime:0.003400s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_template ] --START--
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run LocationTemplate Behavior [ RunTime:0.003945s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_template ] --END-- [ RunTime:0.004255s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 76 行.
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_com_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 77 行.
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_tch_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 78 行.
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_std_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 79 行.
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ParseTemplate Behavior [ RunTime:0.045205s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_parse ] --END-- [ RunTime:0.045542s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ContentReplace Behavior [ RunTime:0.002503s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run TokenBuild Behavior [ RunTime:0.004284s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002533s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ShowRuntime Behavior [ RunTime:0.003509s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_filter ] --END-- [ RunTime:0.013720s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_end ] --START--
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ShowPageTrace Behavior [ RunTime:0.006022s ]
[ 2012-10-05T15:39:32+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_end ] --END-- [ RunTime:0.006380s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ route_check ] --START--
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run CheckRoute Behavior [ RunTime:0.004134s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ route_check ] --END-- [ RunTime:0.004502s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003568s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003920s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [2048] Declaration of EnterpriseAction::mailbox() should be compatible with that of CommonUserAction::mailbox() EnterpriseAction.class.php 第 2 行.
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined index: keyword CommonUserAction.class.php 第 238 行.
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | SQL: SHOW COLUMNS FROM `teacher` [ RunTime:0.016106s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | SQL: SELECT * FROM `teacher` WHERE ( `tname` LIKE '%%' )  [ RunTime:0.002257s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_template ] --START--
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run LocationTemplate Behavior [ RunTime:0.003675s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_template ] --END-- [ RunTime:0.003924s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 76 行.
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_com_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 77 行.
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_tch_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 78 行.
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | NOTIC: [8] Undefined variable: stat_std_msg 73455d9c8dfcdb2d7f8efd1417ad699d.php 第 79 行.
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ParseTemplate Behavior [ RunTime:0.040886s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_parse ] --END-- [ RunTime:0.041125s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ContentReplace Behavior [ RunTime:0.002451s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run TokenBuild Behavior [ RunTime:0.002571s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002020s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ShowRuntime Behavior [ RunTime:0.003240s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010968s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_end ] --START--
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Run ShowPageTrace Behavior [ RunTime:0.005567s ]
[ 2012-10-05T15:40:02+08:00 ] /talent_pool/index.php/Enterprise/sendEmail/objtype/teacher | INFO: Tag[ view_end ] --END-- [ RunTime:0.005899s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ route_check ] --START--
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run CheckRoute Behavior [ RunTime:0.005274s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ route_check ] --END-- [ RunTime:0.005637s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003361s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003671s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [2048] Declaration of EnterpriseAction::mailbox() should be compatible with that of CommonUserAction::mailbox() EnterpriseAction.class.php 第 2 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_template ] --START--
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run LocationTemplate Behavior [ RunTime:0.004298s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_template ] --END-- [ RunTime:0.004629s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: stat_msg 4b20ab68b933a63612156a194aeda4db.php 第 77 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: stat_com_msg 4b20ab68b933a63612156a194aeda4db.php 第 78 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: stat_tch_msg 4b20ab68b933a63612156a194aeda4db.php 第 79 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: stat_std_msg 4b20ab68b933a63612156a194aeda4db.php 第 80 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: page 4b20ab68b933a63612156a194aeda4db.php 第 106 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: totalpage 4b20ab68b933a63612156a194aeda4db.php 第 106 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: totalpage 4b20ab68b933a63612156a194aeda4db.php 第 109 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: getJson 4b20ab68b933a63612156a194aeda4db.php 第 153 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | NOTIC: [8] Undefined variable: objtype 4b20ab68b933a63612156a194aeda4db.php 第 175 行.
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ParseTemplate Behavior [ RunTime:0.045174s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_parse ] --END-- [ RunTime:0.045463s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ContentReplace Behavior [ RunTime:0.003066s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run TokenBuild Behavior [ RunTime:0.004812s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002411s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ShowRuntime Behavior [ RunTime:0.003288s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_filter ] --END-- [ RunTime:0.014553s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_end ] --START--
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ShowPageTrace Behavior [ RunTime:0.008002s ]
[ 2012-10-05T15:40:36+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ view_end ] --END-- [ RunTime:0.008310s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ route_check ] --START--
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run CheckRoute Behavior [ RunTime:0.004106s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ route_check ] --END-- [ RunTime:0.004540s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003506s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003824s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | SQL: SHOW COLUMNS FROM `message` [ RunTime:0.020007s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | SQL: SELECT COUNT(*) AS tp_count FROM `message` WHERE ( `receiver_id` = 'ENT_ibm' ) AND ( `unread` = 1 ) LIMIT 1   [ RunTime:0.001737s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | SQL: SHOW COLUMNS FROM `message` [ RunTime:0.017843s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | SQL: SELECT COUNT(*) AS tp_count FROM `message` WHERE ( `receiver_id` = 'ENT_ibm' ) AND ( `unread` = 1 ) AND ( `sender_type` = 'enterprise' ) LIMIT 1   [ RunTime:0.003211s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | SQL: SHOW COLUMNS FROM `message` [ RunTime:0.019145s ]
[ 2012-10-05T15:41:01+08:00 ] /talent_pool/index.php/Enterprise/mailbox | SQL: SELECT COUNT(*) AS tp_count FROM `message` WHERE ( `receiver_id` = 'ENT_ibm' ) AND ( `unread` = 1 ) AND ( `sender_type` = 'student' ) LIMIT 1   [ RunTime:0.003163s ]
